target,id,date,flag,user,text
0,1550926859,Sat Apr 18 07:39:28 PDT 2009,NO_QUERY,TonySTRENGTH,@tarynneg gaahh it's soo earlyy 
0,1551385162,Sat Apr 18 08:55:11 PDT 2009,NO_QUERY,Lishak2002,"Is super, super disappointed! "
0,1551456770,Sat Apr 18 09:06:24 PDT 2009,NO_QUERY,ericthx,Needs some coffee.  
0,1551961746,Sat Apr 18 10:25:32 PDT 2009,NO_QUERY,EternalAegis,Ugggh ;___; Have to go cut the grass then write an English paper I forgot about. So much for Platinum today 
0,1551970983,Sat Apr 18 10:26:56 PDT 2009,NO_QUERY,sophowino,Burnt my finger 
0,1553357742,Sat Apr 18 14:03:04 PDT 2009,NO_QUERY,purplepleather,@BeyonceBoi yeah they're gonna put a forever 21 in its place. I miss that store. so many memories. 
0,1553793478,Sat Apr 18 15:13:40 PDT 2009,NO_QUERY,froggie775,"@iblogologist like the post, but see now art work. "
0,1554046416,Sat Apr 18 15:55:20 PDT 2009,NO_QUERY,KarLie916,Oh no. Giants lost. 
0,1554131720,Sat Apr 18 16:09:18 PDT 2009,NO_QUERY,LittleTino,Did long hours at work  home now sleepy time...
0,1555981415,Sat Apr 18 21:16:07 PDT 2009,NO_QUERY,nikki_21,watching @_M_I_A_ on the at&amp;t blueroom live feed!! damn i wish i was there!!! 
0,1556986023,Sun Apr 19 01:22:49 PDT 2009,NO_QUERY,paralogy,@brittneyy_ Just some asshole talkin' mad shit to me 
0,1557164763,Sun Apr 19 02:23:36 PDT 2009,NO_QUERY,yikhung,did the aircon just died/off? 
0,1557184133,Sun Apr 19 02:30:37 PDT 2009,NO_QUERY,AlessaB,english essay 
0,1557535587,Sun Apr 19 04:41:53 PDT 2009,NO_QUERY,Yuitsu,@yorudan pants to drama  I *think* I have finally settled on my left arm design. Not telling though ;D
0,1557722189,Sun Apr 19 05:41:21 PDT 2009,NO_QUERY,gleyg,done watching gossip girl :| now what? 
0,1557775262,Sun Apr 19 05:56:54 PDT 2009,NO_QUERY,LauraMcintyre_x,"feels a little better today, waiting for my lovely Sunday dinner LOL. eastenders on soon, but iv got loads of work to do.  boohoo."
0,1557833735,Sun Apr 19 06:12:30 PDT 2009,NO_QUERY,catherine621,I feel annoyed... sigh.... 
0,1558361156,Sun Apr 19 08:08:02 PDT 2009,NO_QUERY,michaylangela,"@iamvillafuerte Left it in the cab, it was in my skirt pocket. Didn't bring a bag na kasi aaaargh so stupid  Cry cry cry."
0,1559642294,Sun Apr 19 11:40:32 PDT 2009,NO_QUERY,myleswilliamon,"Also, found a  robins nest in an old golf bag in the garage, really sweet but unfortunately it feel over and the baby eggs cracked "
0,1559938746,Sun Apr 19 12:26:03 PDT 2009,NO_QUERY,kiwiilove,mission: convince mum to let me go to the US. deadline: june '09. motive: Sunshine&lt;3 mood: pessimistic. 
0,1559996534,Sun Apr 19 12:34:54 PDT 2009,NO_QUERY,phillygirl85,i am not feeling good 
0,1563442410,Sun Apr 19 22:51:24 PDT 2009,NO_QUERY,ikmssk,Omg I have the best boyfriend ever!!!! He took me out on an amazing date and....I love him so much TLA...I miss him so much right now 
0,1563533250,Sun Apr 19 23:12:10 PDT 2009,NO_QUERY,Pasta_Disaster,Back to work today after 2 fantastic weeks off 
0,1563657879,Sun Apr 19 23:42:13 PDT 2009,NO_QUERY,Kaz_Bc,"I don't know what is wrong with the players in this house, but last night I was going to watch a dvd, but it wouldn't work, bad times "
0,1564434584,Mon Apr 20 03:28:35 PDT 2009,NO_QUERY,bgruby,going to school soon ...i dont really want to go 
0,1565295721,Mon Apr 20 06:24:36 PDT 2009,NO_QUERY,starlightshadow,Been sick for the past 4 days and counting... blah  
0,1573564781,Tue Apr 21 01:46:31 PDT 2009,NO_QUERY,KristinCoyle,since when are there bugs in california?  i think the mosquitoes have eaten me alive 
0,1574020051,Tue Apr 21 03:55:20 PDT 2009,NO_QUERY,xSasyx,@ddlovato what?? you are in munich? do you have a show there? :O omg i want to see you !! munich is soo near to me  please reply (:
0,1574065750,Tue Apr 21 04:06:25 PDT 2009,NO_QUERY,Liziegirl,UGH Tuesday  I don't think I'll be happy til it's Thursday OR Friday
0,1676313191,Fri May 01 21:40:56 PDT 2009,NO_QUERY,CoreysAbs,@retiredprodigy I'm with ballys. I love it. :-D oh and my Internet is toooo slow to send the cd. 
0,1676613511,Fri May 01 22:35:20 PDT 2009,NO_QUERY,some_devil41,"@DMBwine if i could make anything turn into him... the lamp, my pillow (good one) idk, i miss him "
0,1676868243,Fri May 01 23:30:35 PDT 2009,NO_QUERY,turtlchick,Super exhausted 
0,1677351007,Sat May 02 01:37:50 PDT 2009,NO_QUERY,Shekema_Magitt,Up watching Roseanne. My damn knee hurts. Feels like it need to be popped into place or something. This shit is killing me 
0,1677458221,Sat May 02 02:10:50 PDT 2009,NO_QUERY,ponor,@solobasssteve  I'm using Dreamhost... Found it difficult.. thought it was just me 
0,1677518272,Sat May 02 02:30:33 PDT 2009,NO_QUERY,Demonicangel26,twitter doesn't like me 
0,1678024002,Sat May 02 05:09:52 PDT 2009,NO_QUERY,James_nesbitt,Alcohol = bad  my head hurts 
0,1678281344,Sat May 02 06:10:50 PDT 2009,NO_QUERY,Rawrrgasmic,@littlemisssnip Hey hun...they did some tests...found nuthhiinnkkk 
0,1678440583,Sat May 02 06:43:00 PDT 2009,NO_QUERY,kattehus,"Drinking tonight while watching horror movies, this cannot turn out good? Stephen King's IT will be put on, but I don't think it's scary. "
0,1678875600,Sat May 02 07:57:33 PDT 2009,NO_QUERY,LizyAnn,is actually going mental being stuck in on her own 
0,1680126081,Sat May 02 10:57:52 PDT 2009,NO_QUERY,TanujDua,@LarssonFace Saw? I forgot to bring Independence Day for you yesterday 
0,1681023509,Sat May 02 13:02:21 PDT 2009,NO_QUERY,ForeverInsanexx,thinks she broke/ sprained her wrist... 
0,1684873345,Sat May 02 22:18:43 PDT 2009,NO_QUERY,andrealn7,Why aren't we like we used to be? I hate not knowing what we'll end up happening. Drift Away 
0,1685322613,Sat May 02 23:54:23 PDT 2009,NO_QUERY,x_Ina,awake already 
0,1685445100,Sun May 03 00:25:22 PDT 2009,NO_QUERY,ryankelly81,"Last stop 4 da nite, PoleKats! Uggggh man, I'm not excited at all! Didnt hv a very good experience last time I went, I jus want my bed!! "
0,1685571165,Sun May 03 01:00:14 PDT 2009,NO_QUERY,LeeAHarris,"@sarahjpin yeah, apparently they thought he was taking the piss, when all he ever wanted was to be *noticed*... "
0,1686291144,Sun May 03 04:45:04 PDT 2009,NO_QUERY,abietubbie,wants to hate her patient for not having a fone.   http://plurk.com/p/rj5qy
0,1686407774,Sun May 03 05:17:51 PDT 2009,NO_QUERY,DeSziTHEmoDeL,Gettin` hella iRRitated...been tryna go to sleep for sooo many hours now this is not it 
0,1686429502,Sun May 03 05:23:49 PDT 2009,NO_QUERY,PickwickLemon,i ran out of white chocolate. 
0,1686566463,Sun May 03 05:57:42 PDT 2009,NO_QUERY,otherMatt,"@bucketology Yeah, I know "
0,1686607015,Sun May 03 06:06:48 PDT 2009,NO_QUERY,omgitsxliss,ugh i dont think i can go shopping anymore cause im sick 
0,1687561986,Sun May 03 09:01:21 PDT 2009,NO_QUERY,nirak21,Feeling really sick 
0,1691199751,Sun May 03 17:19:26 PDT 2009,NO_QUERY,DLDAVID,@DavidArchie um yeah but have u heard the final version that went on disney??? they cut quite a bit of u out  waaay too much miley 
0,1691302113,Sun May 03 17:33:23 PDT 2009,NO_QUERY,silly_megan,dang it i cant believe the nuggets beat the mavs 
0,1691745064,Sun May 03 18:31:14 PDT 2009,NO_QUERY,cailino,Wishing I had the baby alive and back inside of me. 
0,1691856092,Sun May 03 18:45:19 PDT 2009,NO_QUERY,megs11432,Dammit...tomorrow is Monday already     
0,1691972876,Sun May 03 19:00:24 PDT 2009,NO_QUERY,mylender,@prosperitygal I pretty much just shave him in place of a bath.  He's too old to get into and out of the tub 
0,1692440979,Sun May 03 20:00:14 PDT 2009,NO_QUERY,NikFreeman,Awww man I missed Life After People 
0,1693455456,Sun May 03 22:36:12 PDT 2009,NO_QUERY,amandajo9,I am sick of being sick!! What is wrong w me? 
0,1693605011,Sun May 03 23:06:26 PDT 2009,NO_QUERY,melaniereigh,I made billy's hair look soooo good. And he didn't even like it.  Haha
0,1694140993,Mon May 04 01:16:21 PDT 2009,NO_QUERY,Roobadoo87,@TFLN I've submitted a bunch of ridiculous TFLN and none of them ever show up  sad day.
0,1694902622,Mon May 04 04:32:50 PDT 2009,NO_QUERY,nuttychris,@TraceyHewins lol that not good 
0,1695467956,Mon May 04 06:12:42 PDT 2009,NO_QUERY,babyblues7985,At work in a whole lot of pain 
0,1695951985,Mon May 04 07:18:11 PDT 2009,NO_QUERY,xXEmoSuicideXx,just sitting here all depressed  i really need some cheering up
0,1696176201,Mon May 04 07:45:55 PDT 2009,NO_QUERY,grungekid14,"Spent the night at home, ate a chorizo and egg taco fer breakfast, no cool mixy drinks. "
0,1751570878,Sat May 09 19:45:40 PDT 2009,NO_QUERY,jessica001,The most depressing day in Cleveland will be if (hopefully not when) Lebron leaves the Cavs. Wahhhh!! 
0,1751681291,Sat May 09 20:01:19 PDT 2009,NO_QUERY,MacBerry1,I'm so sad to be graduating. 
0,1752041087,Sat May 09 20:54:30 PDT 2009,NO_QUERY,todayimfine,Jesus fuck! All the gay guys at the bar aree so hot.  its not fair
0,1752116814,Sat May 09 21:05:23 PDT 2009,NO_QUERY,DoubleOSix,Mom is acting crazy again 
0,1752502130,Sat May 09 22:06:10 PDT 2009,NO_QUERY,vonniex0x0,@Summahz haha i miss you ! 
0,1752895002,Sat May 09 23:21:29 PDT 2009,NO_QUERY,vanetia,It's 1am and I'm sitting home doing nothing. I really should've went out tonight 
0,1752937861,Sat May 09 23:30:58 PDT 2009,NO_QUERY,twinkboi_20,is so sadddd. ... docmike doesn't trust me 
0,1753224707,Sun May 10 00:38:48 PDT 2009,NO_QUERY,ThTmpestMiranda,I don't feel very well 
0,1753272330,Sun May 10 00:51:28 PDT 2009,NO_QUERY,vulcansmuse,@geosteph I totally missed your tweet earlier tonight!! I'm SOOOOO sorry!  Glad we caught up with you at the tweetup at 108!
0,1753312357,Sun May 10 01:02:07 PDT 2009,NO_QUERY,warrenaissance,@ElyssaD honestly I do think I might have a problem  I put almost every though on this thing. No Bueno.
0,1753435951,Sun May 10 01:37:41 PDT 2009,NO_QUERY,jessiejane5,"i woke up yesterday feeling so ill, me and flic just watched films all day. i still feel awful now "
0,1753590146,Sun May 10 02:24:18 PDT 2009,NO_QUERY,Skatergirl74766,my lip is bleeding 
0,1753727907,Sun May 10 03:07:28 PDT 2009,NO_QUERY,nonamepossible,"thinks her mother is mad! Confirmed! he he. Meg up, hub ironing so on with dreaded essay "
0,1753802024,Sun May 10 03:31:34 PDT 2009,NO_QUERY,DARKFiB3R,xboxtweet not working again 
0,1754194937,Sun May 10 05:22:01 PDT 2009,NO_QUERY,EmmaaDude,Pains gotten worse fron Friday night  I dont think I can move very much anymore. Help!
0,1754447825,Sun May 10 06:18:21 PDT 2009,NO_QUERY,JessRiva,Finished my assignment!! Yay! Well 1 of three... 
0,1754706780,Sun May 10 07:08:18 PDT 2009,NO_QUERY,_MeganG_,"How much do I want to be outside now, stupid exams "
0,1754729601,Sun May 10 07:12:30 PDT 2009,NO_QUERY,SouthendGem,what a beautiful day and i stuck at home cleaning 
0,1755185087,Sun May 10 08:29:00 PDT 2009,NO_QUERY,Mommy_Ginny,"@Snappsgirl89 awesome!! no more math... for a little while... hehehe Day is going well, P just woke up.. only slept for like an hour "
0,1760068543,Sun May 10 20:35:33 PDT 2009,NO_QUERY,cmillrtime,Are you really! ? Sleepin on the couch?  awe well brady will keep u plenty company! He looked so sad when i left 
0,1760171708,Sun May 10 20:50:32 PDT 2009,NO_QUERY,Monique_Alexis,Ok time to cuddle up with my pillow 
0,1771209005,Mon May 11 23:33:22 PDT 2009,NO_QUERY,Shellebel,"@nicolerichie &amp; are you excited for Gossip Girl ? xD It's so unfair, here in Holland they stopped GG, and it will start the 16th of june "
0,1792173709,Wed May 13 22:20:53 PDT 2009,NO_QUERY,Nickg503,@miss_oregon damn and no invitey!!  jk. What you drink?
0,1793025899,Thu May 14 01:05:31 PDT 2009,NO_QUERY,lizageorgiou,nooooooooooo dont want a 3 hour meeting! 
0,1793031849,Thu May 14 01:06:50 PDT 2009,NO_QUERY,afokkema,@avlieshout great! I'm going to order it later today. I forgot my credit card 
0,1793461080,Thu May 14 02:47:01 PDT 2009,NO_QUERY,EuropeRider,SimFlight news done too.... what's next... ah yes...shopping ... 
0,1793851074,Thu May 14 04:11:56 PDT 2009,NO_QUERY,abbieeeee,this woman just propper looked me up and down like i was stupid 
0,1794255779,Thu May 14 05:22:18 PDT 2009,NO_QUERY,DallasLove,@langfordperry -  I know.  The Mavs lost too.  
0,1794318092,Thu May 14 05:31:35 PDT 2009,NO_QUERY,laurenisavamp,I am so tired and I don't think I'm going to be able to take off tomorrow. 
0,1824667101,Sun May 17 02:23:32 PDT 2009,NO_QUERY,Towlley,says fcuk I'm short.  http://plurk.com/p/ub4b6
0,1824989394,Sun May 17 03:50:56 PDT 2009,NO_QUERY,beibyamira,hating this red spots on her skin! 
0,1825507497,Sun May 17 05:56:53 PDT 2009,NO_QUERY,Roy2001,My thumb hurst again 
0,1825940285,Sun May 17 07:16:45 PDT 2009,NO_QUERY,lilibethstar,"@helengoytizolo Ecuador i'm excited! but, its not Brazil  i'm like dying to go there! and Argentina!"
0,1826279823,Sun May 17 08:07:49 PDT 2009,NO_QUERY,laffytaffyroxx,Sick   SOmeone make me feel better please...
0,1826958122,Sun May 17 09:41:07 PDT 2009,NO_QUERY,sdbonez,@K3rM1t great... just as I'm between flights at LAX.   - still need to do lunch...
0,1827515303,Sun May 17 10:52:27 PDT 2009,NO_QUERY,NickDSO,16 - 5 #Virginia leading #Hopkins at the begining of the 4th... Doesn't look good blues  #lacrosse
0,1827638979,Sun May 17 11:08:04 PDT 2009,NO_QUERY,twxdotnet,"Damn Maigny Triangle! A little wind, a little rain and the power ALWAYS goes out "
0,1827682156,Sun May 17 11:13:32 PDT 2009,NO_QUERY,MhdBadi,"Im in such a bad situation, Confused ï¿½ Confused "
0,1827692283,Sun May 17 11:14:49 PDT 2009,NO_QUERY,TheLadyJane,@mahika I will let you know! My sister just got home so we might watch something else.  I'll tweet you.
0,1827832871,Sun May 17 11:32:29 PDT 2009,NO_QUERY,welshboy2008,now on chapter 8 in my C++ book  May need to read my PHP one now 
0,1827860944,Sun May 17 11:35:59 PDT 2009,NO_QUERY,kateblogs,"Just received a leaflet from the BNP - our letterbox is sullied, I think I should scrub it "
0,1828074824,Sun May 17 12:02:11 PDT 2009,NO_QUERY,steven_quinn,TSF letters  somehow must get done.
0,1832552201,Sun May 17 21:00:10 PDT 2009,NO_QUERY,madamehersi,the first reviews for Eminem's album are in..'Relapse' officially SUCKS..http://bit.ly/13i7bh i'm honestly disappointed i love Eminem 
0,1832821345,Sun May 17 21:34:51 PDT 2009,NO_QUERY,sbstar012xx,Weekend is over  back to school tomorrow once again...
0,1833395021,Sun May 17 23:09:07 PDT 2009,NO_QUERY,adamtarca,So needs a frozen coke/slushie thing from BP 
0,1834138252,Mon May 18 01:46:34 PDT 2009,NO_QUERY,ashli231430,Laying in bed cant sleep     stupid effin mom had to wake up 
0,1834349588,Mon May 18 02:35:51 PDT 2009,NO_QUERY,SASSS09,@rababhkhan lol..midnight sun is TWILIGHT from edward's point of view. it got leaked so the author shelved the book! 
0,1834799536,Mon May 18 04:14:32 PDT 2009,NO_QUERY,DivinemLee,is home early. need to rest. S I C K 
0,1835162872,Mon May 18 05:18:32 PDT 2009,NO_QUERY,ShannDizzle,@CARAciao hahah im doing maths now  but im tlaking to u on msn 
0,1836001111,Mon May 18 07:10:44 PDT 2009,NO_QUERY,westmo,"glad the French exams over. Did math too, but got paper2 after half term. Literature+media tomorrow! "
0,1836217880,Mon May 18 07:35:52 PDT 2009,NO_QUERY,djcheckone,might you be down to help me get my life in order today? maybe have peps over-order grub-file papers-fix me accounts-u know a real party. 
0,1836431873,Mon May 18 07:59:20 PDT 2009,NO_QUERY,manavps,"Drowned in work...   Btw, do check out Wolfram|Alpha. I think its pretty cool."
0,1880253684,Fri May 22 00:36:09 PDT 2009,NO_QUERY,nefernat,@oconel Me too - she usually is early and I think her computer was on when I got here but now it looks like it's locked or she's left 
0,1880556336,Fri May 22 01:39:59 PDT 2009,NO_QUERY,iLYWENdYK,"Got Twitter! (Again...this is my third, I've had a problem with Twitter, did you guys?) Oh wait....I have no followers "
0,1881003038,Fri May 22 03:15:42 PDT 2009,NO_QUERY,robbcox,is saturated.. wettest i have been at a footy game in a long time 
0,1881650527,Fri May 22 05:13:28 PDT 2009,NO_QUERY,skittles_fruits,"I spent four hours theis morning @ the hospital,I hade a virus couldnt sleep since yesturday   http://twitpic.com/5oqdh"
0,1881799409,Fri May 22 05:35:13 PDT 2009,NO_QUERY,sweetkisses747,just had bacon and eggs! yummmm!!! ohh i have to work at 4 now!  xxx
0,1882311481,Fri May 22 06:38:25 PDT 2009,NO_QUERY,redraiderlyns,Going to the Dr. this morning to make my stomach feel better ... I hope 
0,1882568164,Fri May 22 07:06:17 PDT 2009,NO_QUERY,sackvillewest,"@fulhamgagsy its called post traumatic stress disorder &amp; survivor guilt, the stress of waiting &amp; feeling sorry for culled colleagues   xx"
0,1882633601,Fri May 22 07:13:08 PDT 2009,NO_QUERY,xxLauren90xx,Wish the rain would stop coming so we could go out on the lake this weekend 
0,1882884634,Fri May 22 07:39:02 PDT 2009,NO_QUERY,bimal_sheth,begins the journey to Lufkin. No tweeting while driving so no messages for a few hours 
0,1932293768,Tue May 26 21:11:13 PDT 2009,NO_QUERY,KristaS76,- well it finally happened. My body has revolted against 5 nights of good times. I guess that 4 is my limit in a 7 day span. 
0,1932485616,Tue May 26 21:33:50 PDT 2009,NO_QUERY,inastral,@rochlatinsky it still works for me? don't know what the problem is. booo-urns 
0,1932556056,Tue May 26 21:42:37 PDT 2009,NO_QUERY,dollfacediazz,hates my life right now 
0,1955765758,Thu May 28 20:35:24 PDT 2009,NO_QUERY,teecao,oh no *sad face! how dare they! @Warlaine Yeah it was! but we didn't get to see all of the animals cuz they were hiding  lol
0,1956102357,Thu May 28 21:11:33 PDT 2009,NO_QUERY,crbrungardt,has a huge headache...it won't go away 
0,1956103749,Thu May 28 21:11:43 PDT 2009,NO_QUERY,kayvangel,@tjkelly My parents and grad school... no UMass though 
0,1956325628,Thu May 28 21:38:24 PDT 2009,NO_QUERY,MalDuhDee,Dreading work Tomorrow...Beginning Of another Work Week....  
0,1956695091,Thu May 28 22:27:44 PDT 2009,NO_QUERY,SoMelificent,"Although I am happy to be on vacation, my stomach is not. "
0,1956781989,Thu May 28 22:40:35 PDT 2009,NO_QUERY,ema_ems,@Howlnmad Meh ugh and various other silly twuterings x - trying to find where i stored #dongle - omg i appear to have lost @StephenDry 
0,1957007394,Thu May 28 23:15:41 PDT 2009,NO_QUERY,jarekpastor,@taxidermi  I was watching Parental Control 
0,1957122777,Thu May 28 23:34:54 PDT 2009,NO_QUERY,crucifire,@Harishk: @krist0ph3r @saurabh sorry guys i have to drop out of the trip... some personal commitments.. 
0,1957170358,Thu May 28 23:42:59 PDT 2009,NO_QUERY,the_andrenator,says good (or should i say bad?) afternoon!  http://plurk.com/p/wxpdj
0,1957294554,Fri May 29 00:04:31 PDT 2009,NO_QUERY,IsilwenLinwelin,Wants milk 
0,1957332651,Fri May 29 00:10:58 PDT 2009,NO_QUERY,jaybeecc,@mcvie saying goodbye to something familiar never becomes familiar 
0,1960432832,Fri May 29 07:57:23 PDT 2009,NO_QUERY,lizziebphoto,"@detroitduchess arg..tried one pic, but she moved so i failed to save it...then they never showed her feet again  but they were purty!"
0,1960513664,Fri May 29 08:04:54 PDT 2009,NO_QUERY,danadangerous,@mimisaurusrex i know... I don't want to be left in our home by myself during the weekend... 
0,1960626434,Fri May 29 08:15:25 PDT 2009,NO_QUERY,lindenitzan,The lab informs me the logic board is dead as well. It is farking expensive to replace. I don't know what to do.  #MyPowerBookG4RIP
0,1960673939,Fri May 29 08:19:56 PDT 2009,NO_QUERY,Trezzay,"@lurkey hahaha chivalry's not dead, just rare "
0,1961241522,Fri May 29 09:11:57 PDT 2009,NO_QUERY,HilaT,Just found out I have to leave my lovely flat!! And been waiting 2.5 hours for a plumber. Still no job news.  Not a good day 
0,1961898338,Fri May 29 10:12:42 PDT 2009,NO_QUERY,punkpolkadots,@viveknshah kandivali  @100rabh my girls r gonna kill u for that answer! @shaaqt @limeice @unitechy @spitphyre
0,1962030165,Fri May 29 10:24:55 PDT 2009,NO_QUERY,cpillsbury1,Worried sick now about my granddaughter. She's at Hasbro possibly needing to have her shunt revised which means another surgery.  
0,1962106409,Fri May 29 10:31:57 PDT 2009,NO_QUERY,dommafia,MOtherfuck QW 
0,1962479534,Fri May 29 11:06:35 PDT 2009,NO_QUERY,Minster68,Got to go shopping with wife down to Tesco's. I knew my day was going to well. 
0,1962610030,Fri May 29 11:19:00 PDT 2009,NO_QUERY,SophiaOHC,Friday is not treating me well so far. 
0,1962892361,Fri May 29 11:52:31 PDT 2009,NO_QUERY,GabbyGaxiola,Wow. Way to be discouraged  idk anymore... fml.
0,1963649306,Fri May 29 13:02:35 PDT 2009,NO_QUERY,gemalouise_,awww bless her. she made me cry 
0,1963812762,Fri May 29 13:17:14 PDT 2009,NO_QUERY,iloovegreen,"@Craiiiiiig21 @Paola625 sounds like Sonics...which I never had  ...and for the record, I say spicy bred buffalo wings w/ blu cheese &amp; beer"
0,1963860620,Fri May 29 13:21:38 PDT 2009,NO_QUERY,AdrianRodriguez,would like to have a gaming system 
0,1964226818,Fri May 29 13:54:54 PDT 2009,NO_QUERY,21Kathy,"Back at home,11 hours till work "
0,1964559096,Fri May 29 14:25:48 PDT 2009,NO_QUERY,Tati323,Work...work....work.... 
0,1965068977,Fri May 29 15:16:42 PDT 2009,NO_QUERY,traceydukes,"@TinaReece Planet Fitness on Van Wyck, keep hearing all the homies tell me bout it, plus its close to the hood, u know my lazzzy ass! "
0,1965337024,Fri May 29 15:44:32 PDT 2009,NO_QUERY,djgobas,i feeeel like shiit  blahhhhhhhhhhhhhh
0,1965523667,Fri May 29 16:04:16 PDT 2009,NO_QUERY,ArielRebel,"@Bellabellini - Yeah I know they are fuck annoying with that... But it,s such good promo... I lost some contacts for business in there "
0,1965720618,Fri May 29 16:25:16 PDT 2009,NO_QUERY,KFSMKate,@jaredque gets to go home. I'm here until 10:30 
0,1965817086,Fri May 29 16:35:49 PDT 2009,NO_QUERY,LeeComeau,I cant afford life right now. Everything i want to do is too expensive 
0,1965957463,Fri May 29 16:51:29 PDT 2009,NO_QUERY,lozjg,Wonders why its so hard for me to concentrate... 
0,1966281141,Fri May 29 17:28:25 PDT 2009,NO_QUERY,nmckinney28,@PheenX crud is all I can say 
0,1966568172,Fri May 29 18:00:21 PDT 2009,NO_QUERY,lonemat,@flamingokitty i want teddys to love me 
0,1966583778,Fri May 29 18:02:00 PDT 2009,NO_QUERY,Girl_89,slept in this morning and totally forgot she had a staff meeting... oops 
0,1966933110,Fri May 29 18:39:58 PDT 2009,NO_QUERY,Alska,i need a new membership cuz i'm tired of looking at the same ole linearts ...  if only i had money lol
0,1966936312,Fri May 29 18:40:18 PDT 2009,NO_QUERY,afreshspace,"@k9cuisine earlier, I meant &quot;there are finicky dogs??&quot; not these are...typos will kill me "
0,1966985978,Fri May 29 18:45:50 PDT 2009,NO_QUERY,MizZBEhavE193,#myweakness: spooning...I miss my baby 
0,1967001825,Fri May 29 18:47:36 PDT 2009,NO_QUERY,MrsElfman,Placebo's new album is really good! Too bad I didn't get to hear the last song due to my slowness. 
0,1967258661,Fri May 29 19:15:11 PDT 2009,NO_QUERY,Lexamalicious,Yummy boys in tight jeans.  life is so unfair.
0,1967395060,Fri May 29 19:30:08 PDT 2009,NO_QUERY,lakersnation,Denver turns it over to start off the half! Steady dose of Kobe and they'll die! Harsh - Kobe airballs it after being all alone! 
0,1967567172,Fri May 29 19:49:08 PDT 2009,NO_QUERY,610tiger,"Wtf Kiss 98.5 is playin Drake?!! Damn, there goes a record we can't play on Da B-Side "
0,1967671705,Fri May 29 20:00:28 PDT 2009,NO_QUERY,neryencarnacion,t -1 minute to start work.... 
0,1967761849,Fri May 29 20:09:59 PDT 2009,NO_QUERY,VikkSyn,"Man.If the Lakers get this game.Then im sorry my Orlando babies,But ima need the Cavs to win.  Ughhhh.Pissed."
0,1967896745,Fri May 29 20:24:29 PDT 2009,NO_QUERY,jjbalishhh,Wow finals are going to be killer. I'm not looking forward to it. 
0,1968309447,Fri May 29 21:10:32 PDT 2009,NO_QUERY,Cazling,Bootsie doesn't like my kisses  http://tinyurl.com/krumgy
0,1968405303,Fri May 29 21:22:10 PDT 2009,NO_QUERY,SHATTASTAR,@camilletianna why must you use that dreaded word. you really just broke my heart.    okay I'm over it now. Howdy thurr lil lady!
0,1968925902,Fri May 29 22:33:46 PDT 2009,NO_QUERY,larryczerwonka,@EileenLeft yeah national level has lost their minds and as they attack Sotomayor they really show a lack of judgment 
0,1968945588,Fri May 29 22:36:51 PDT 2009,NO_QUERY,hayleytrotter,Is finding it hard to study/work without snacking... need brain food! (in the form of chocolate).... 
0,1969289461,Fri May 29 23:34:31 PDT 2009,NO_QUERY,ForetDeMichelle,"@SashaKane fave: nice hot bath with music...{but no tub,  } http://ff.im/3oDee"
0,1969886775,Sat May 30 01:36:12 PDT 2009,NO_QUERY,vigg_cz,"another cloudy, rainy day, 10` C outside, is this summer? "
0,1970243428,Sat May 30 03:03:00 PDT 2009,NO_QUERY,simfin,back from walking mutt.. bad lad ate all kinds of rubbish.. I will reap the treasures later 
0,1970244770,Sat May 30 03:03:19 PDT 2009,NO_QUERY,peachynene,Bleurrghhhh. I want to watch a movie. 
0,1970284555,Sat May 30 03:13:18 PDT 2009,NO_QUERY,purplehorses,i really cant be arsed with work today....why is it always nice when i have to go to work 
0,1970310160,Sat May 30 03:20:01 PDT 2009,NO_QUERY,obbyjust,refused 
0,1970983834,Sat May 30 05:52:07 PDT 2009,NO_QUERY,Jessiievo,"Just came back from Night @ The Museum, it was AWESOME. Matty loved it too! Until he heard that Parra lost.  He's gone nuuuts."
0,1971099467,Sat May 30 06:12:41 PDT 2009,NO_QUERY,hmmnathan,"@NoelMu Isn't Party Down a pretty great show? I hear the finale is fantastic, too, but haven't had time to watch it.  "
0,1971192892,Sat May 30 06:28:33 PDT 2009,NO_QUERY,shannons_fb,Jolene Cheok is craving for chocolate fudge brownies!  Comfort food helps calm the mind! http://tinyurl.com/l865ue
0,1971338290,Sat May 30 06:51:51 PDT 2009,NO_QUERY,arian_marie,Going to the funeral home to make arrangements for my dad 
0,1971595421,Sat May 30 07:27:42 PDT 2009,NO_QUERY,LiberianLadyBug,Ugh I feel like shopping but my pockets are extra thin 
0,1972061326,Sat May 30 08:28:51 PDT 2009,NO_QUERY,smallbecca,can't watch rangers winning any longer  going to cheer myself up by trying on my new knickers &amp; extremely extremely pink dress.
0,1972112403,Sat May 30 08:35:04 PDT 2009,NO_QUERY,PADAMELUVSANI,Trying to get my three year old to lay down with me so I can go back to sleep. Haha. I don't think it is going to work 
0,1972306930,Sat May 30 08:58:50 PDT 2009,NO_QUERY,Daviey,"Marvellous, I do OCR on all images as attachments in emails looking for spam.. so the bleedin' spammers start using rtf files  #gits"
0,1972945378,Sat May 30 10:10:57 PDT 2009,NO_QUERY,lalalei2001,"@Karmakimmy7 I don't. I got the stories from other websites  I really want to play, though."
0,1973457643,Sat May 30 11:11:07 PDT 2009,NO_QUERY,baldeggie,TiksHI: grrr same here chores chores n more chores 
